t,Iteration,Lambda,Best Objective Value,SCMA,EMTK,NCKL,UNVR,INKP,BBRI,MAPI,TLKM,BMRI,AADI,mupt,sigmapt,varpt,rasio
0.001,54,63.24554099807593,-0.2798396196797669,0.025687645088847827,0.0,0.06445250731845657,0.07139537685914826,0.006297848141028581,0.27782492487873756,0.09532512066198802,0.2242145392883948,0.10134039986982436,0.13346163789357401,0.006089443007699594,0.016728771579700114,0.0002798517985657823,0.3640101712602113
0.001,55,63.24554099807593,-0.2798332572762428,0.02633603519797823,0.0,0.06483638822958016,0.06946583807352247,0.007167220834022783,0.27980552326121677,0.09733240718006644,0.2216912677578758,0.0998042654519775,0.13356105401375987,0.00610554716598007,0.016728582377792053,0.0002798454683705748,0.364976961471969
0.001,56,63.24554099807593,-0.2798332572762428,0.02633603519797823,0.0,0.06483638822958016,0.06946583807352247,0.007167220834022783,0.27980552326121677,0.09733240718006644,0.2216912677578758,0.0998042654519775,0.13356105401375987,0.00610554716598007,0.016728582377792053,0.0002798454683705748,0.364976961471969
0.001,57,63.24554099807593,-0.2798332572762428,0.02633603519797823,0.0,0.06483638822958016,0.06946583807352247,0.007167220834022783,0.27980552326121677,0.09733240718006644,0.2216912677578758,0.0998042654519775,0.13356105401375987,0.00610554716598007,0.016728582377792053,0.0002798454683705748,0.364976961471969
0.001,58,63.24554099807593,-0.2798230190566475,0.02645414372234439,0.0,0.06573868181144059,0.070228677125917,0.007433363357527122,0.2795743992153958,0.09541363218444165,0.22078106604024855,0.10108989998730324,0.1332861365553817,0.006115171067823428,0.016728276940521494,0.0002798352493987832,0.3655589329114007
0.001,59,63.24554099807593,-0.2798230190566475,0.02645414372234439,0.0,0.06573868181144059,0.070228677125917,0.007433363357527122,0.2795743992153958,0.09541363218444165,0.22078106604024855,0.10108989998730324,0.1332861365553817,0.006115171067823428,0.016728276940521494,0.0002798352493987832,0.3655589329114007
0.001,60,63.24554099807593,-0.2798230190566475,0.02645414372234439,0.0,0.06573868181144059,0.070228677125917,0.007433363357527122,0.2795743992153958,0.09541363218444165,0.22078106604024855,0.10108989998730324,0.1332861365553817,0.006115171067823428,0.016728276940521494,0.0002798352493987832,0.3655589329114007
0.001,61,63.24554099807593,-0.2798221645950745,0.02647404633286492,0.0,0.06596007836375593,0.07044582166014236,0.007479411195115211,0.2794536818824696,0.0948489761755363,0.22060309195467695,0.10151332455958319,0.13322156787585546,0.006116964672916014,0.01672825150828443,0.00027983439852442035,0.365666708794202
0.001,62,63.24554099807593,-0.2798022297870942,0.025158330848316614,0.0,0.0634802364025672,0.07395377990586288,0.007233843105282114,0.2880808771871296,0.09559927629395064,0.2235707220833781,0.09048793093689558,0.1324350032366171,0.00614250988809548,0.016727657182249712,0.00027981451480687034,0.3672068252697997
0.001,63,63.24554099807593,-0.27979238849605625,0.02778308381315619,0.0,0.0642573480585476,0.07318836413687954,0.010638744280929488,0.27824008244377874,0.09688798315095754,0.22023318972057632,0.09502278119475575,0.13374842320041888,0.0061620288606738394,0.016727364184287302,0.00027980471255377757,0.36838014601619573
0.001,64,63.24554099807593,-0.2797574882732587,0.025302206058466274,0.0,0.06314591001205247,0.07364530630237041,0.009654694110138652,0.2841668310020118,0.09112024668261995,0.22350104876282756,0.09707152655887018,0.13239223051064264,0.0061183811409351845,0.01672631833475438,0.00027976972503554053,0.365793656349482
0.001,65,63.24554099807593,-0.2797353183169467,0.02630870304002826,0.0,0.06269175094712665,0.07502618028854599,0.012233582277488221,0.2816647604912004,0.09075094379732192,0.22245858018492587,0.0962239299799728,0.13264156899338994,0.006141663831031034,0.016725656986935036,0.00027974760164460876,0.3672001545785909
0.001,66,63.24554099807593,-0.2797353183169467,0.02630870304002826,0.0,0.06269175094712665,0.07502618028854599,0.012233582277488221,0.2816647604912004,0.09075094379732192,0.22245858018492587,0.0962239299799728,0.13264156899338994,0.006141663831031034,0.016725656986935036,0.00027974760164460876,0.3672001545785909
0.001,67,63.24554099807593,-0.2797353183169467,0.02630870304002826,0.0,0.06269175094712665,0.07502618028854599,0.012233582277488221,0.2816647604912004,0.09075094379732192,0.22245858018492587,0.0962239299799728,0.13264156899338994,0.006141663831031034,0.016725656986935036,0.00027974760164460876,0.3672001545785909
0.001,68,63.24554099807593,-0.2797353183169467,0.02630870304002826,0.0,0.06269175094712665,0.07502618028854599,0.012233582277488221,0.2816647604912004,0.09075094379732192,0.22245858018492587,0.0962239299799728,0.13264156899338994,0.006141663831031034,0.016725656986935036,0.00027974760164460876,0.3672001545785909
0.001,69,63.24554099807593,-0.2797353183169467,0.02630870304002826,0.0,0.06269175094712665,0.07502618028854599,0.012233582277488221,0.2816647604912004,0.09075094379732192,0.22245858018492587,0.0962239299799728,0.13264156899338994,0.006141663831031034,0.016725656986935036,0.00027974760164460876,0.3672001545785909
0.001,70,63.24554099807593,-0.2797353183169467,0.02630870304002826,0.0,0.06269175094712665,0.07502618028854599,0.012233582277488221,0.2816647604912004,0.09075094379732192,0.22245858018492587,0.0962239299799728,0.13264156899338994,0.006141663831031034,0.016725656986935036,0.00027974760164460876,0.3672001545785909
0.001,71,63.24554099807593,-0.2797353183169467,0.02630870304002826,0.0,0.06269175094712665,0.07502618028854599,0.012233582277488221,0.2816647604912004,0.09075094379732192,0.22245858018492587,0.0962239299799728,0.13264156899338994,0.006141663831031034,0.016725656986935036,0.00027974760164460876,0.3672001545785909
0.001,72,63.24554099807593,-0.2797353183169467,0.02630870304002826,0.0,0.06269175094712665,0.07502618028854599,0.012233582277488221,0.2816647604912004,0.09075094379732192,0.22245858018492587,0.0962239299799728,0.13264156899338994,0.006141663831031034,0.016725656986935036,0.00027974760164460876,0.3672001545785909
0.001,73,63.24554099807593,-0.2797353183169467,0.02630870304002826,0.0,0.06269175094712665,0.07502618028854599,0.012233582277488221,0.2816647604912004,0.09075094379732192,0.22245858018492587,0.0962239299799728,0.13264156899338994,0.006141663831031034,0.016725656986935036,0.00027974760164460876,0.3672001545785909
0.001,74,63.24554099807593,-0.2797353183169467,0.02630870304002826,0.0,0.06269175094712665,0.07502618028854599,0.012233582277488221,0.2816647604912004,0.09075094379732192,0.22245858018492587,0.0962239299799728,0.13264156899338994,0.006141663831031034,0.016725656986935036,0.00027974760164460876,0.3672001545785909
0.001,75,63.24554099807593,-0.2797353183169467,0.02630870304002826,0.0,0.06269175094712665,0.07502618028854599,0.012233582277488221,0.2816647604912004,0.09075094379732192,0.22245858018492587,0.0962239299799728,0.13264156899338994,0.006141663831031034,0.016725656986935036,0.00027974760164460876,0.3672001545785909
0.001,76,63.24554099807593,-0.2797353183169467,0.02630870304002826,0.0,0.06269175094712665,0.07502618028854599,0.012233582277488221,0.2816647604912004,0.09075094379732192,0.22245858018492587,0.0962239299799728,0.13264156899338994,0.006141663831031034,0.016725656986935036,0.00027974760164460876,0.3672001545785909
0.001,77,63.24554099807593,-0.2797340690305471,0.026549103542323507,0.0,0.06276053351589524,0.07518461089828159,0.012773694893323492,0.2808270273442688,0.09096574755651034,0.22202267021501315,0.09643257699744963,0.13248403503693443,0.006147187937638909,0.016725619970764084,0.0002797463634064224,0.36753124538187654
0.001,78,63.24554099807593,-0.2797340690305471,0.026549103542323507,0.0,0.06276053351589524,0.07518461089828159,0.012773694893323492,0.2808270273442688,0.09096574755651034,0.22202267021501315,0.09643257699744963,0.13248403503693443,0.006147187937638909,0.016725619970764084,0.0002797463634064224,0.36753124538187654
0.001,79,63.24554099807593,-0.2797321299510806,0.026869719256946405,0.0,0.06279314780677223,0.0744883294197966,0.01274694785255844,0.2802233339602385,0.09202924671585559,0.22147766581197526,0.09649445512908252,0.13287715404677453,0.0061474092702075555,0.01672556201655481,0.000279744424769621,0.3675457520723612
0.001,80,63.24554099807593,-0.2797271759179182,0.026242686121147257,0.0,0.06312206853323164,0.07468603336940363,0.012918216810179064,0.28355268391372634,0.09111734699064754,0.222350369997149,0.09393731963516005,0.13207327462935534,0.006154212231820616,0.016725414324984055,0.00027973948434238183,0.36795574161816663
0.001,81,63.24554099807593,-0.27972564743174544,0.02571417275803953,0.0,0.0617375249408576,0.0742452646813842,0.01166818198751078,0.2860193189974291,0.09131566795908617,0.22205226393192373,0.09452166963398041,0.1327259351097885,0.006134648638959402,0.016725367461703895,0.0002797379167290234,0.3667870767566643
0.001,82,63.24554099807593,-0.27972564743174544,0.02571417275803953,0.0,0.0617375249408576,0.0742452646813842,0.01166818198751078,0.2860193189974291,0.09131566795908617,0.22205226393192373,0.09452166963398041,0.1327259351097885,0.006134648638959402,0.016725367461703895,0.0002797379167290234,0.3667870767566643
0.001,83,63.24554099807593,-0.2797221675952893,0.026418789232822305,0.0,0.06127724739227335,0.07509803247880208,0.012687451178284475,0.28486213412706995,0.09089716896632857,0.22125513520858509,0.09440642514370326,0.13309761627213093,0.006146941996492716,0.016725264167697988,0.00027973446147928227,0.36752435924835747
0.001,84,63.24554099807593,-0.2797221675952893,0.026418789232822305,0.0,0.06127724739227335,0.07509803247880208,0.012687451178284475,0.28486213412706995,0.09089716896632857,0.22125513520858509,0.09440642514370326,0.13309761627213093,0.006146941996492716,0.016725264167697988,0.00027973446147928227,0.36752435924835747
0.001,85,63.24554099807593,-0.2797209474621931,0.02585063420275572,0.0,0.05948689101296194,0.07360126206322368,0.011630344754596936,0.286870172086035,0.09374861707547914,0.22075622533621994,0.0956288987603679,0.13242695470835975,0.006123786104280459,0.01672522630741963,0.0002797331950344017,0.3661407021777535
0.001,86,63.24554099807593,-0.2797154363083885,0.02703426316911112,0.0,0.060437561643003776,0.07457533601213777,0.013075564078513032,0.2836181256808348,0.09269184401517327,0.22004029991073074,0.0952073475524103,0.13331965793808534,0.006147560518698871,0.016725062972360552,0.00027972773142942594,0.3675657621653315
0.001,87,63.24554099807593,-0.27971217986654945,0.02651841750763841,0.0,0.05977734381925086,0.07443902034098143,0.012754184419384723,0.2852741337457119,0.09304632073522133,0.2201642605070523,0.09521029452603154,0.13281602439872742,0.006139545225560015,0.016724965140681176,0.0002797244589570005,0.36708867097285697
0.001,88,63.24554099807593,-0.27971217986654945,0.02651841750763841,0.0,0.05977734381925086,0.07443902034098143,0.012754184419384723,0.2852741337457119,0.09304632073522133,0.2201642605070523,0.09521029452603154,0.13281602439872742,0.006139545225560015,0.016724965140681176,0.0002797244589570005,0.36708867097285697
0.001,89,63.24554099807593,-0.27971215870480676,0.02641977656968673,0.0,0.059650428283228016,0.07440304635813733,0.01269687179945614,0.2855868509739813,0.09313534735849334,0.22016890015537982,0.09521287102407842,0.132725907477559,0.0061379892202753925,0.016724964415006906,0.0002797244346832473,0.36699565200676443
0.001,90,63.24554099807593,-0.27971215870480676,0.02641977656968673,0.0,0.059650428283228016,0.07440304635813733,0.01269687179945614,0.2855868509739813,0.09313534735849334,0.22016890015537982,0.09521287102407842,0.132725907477559,0.0061379892202753925,0.016724964415006906,0.0002797244346832473,0.36699565200676443
0.001,91,63.24554099807593,-0.2797113283133062,0.026791568420020256,0.0,0.060423528754188216,0.0738876651204212,0.012739251048155207,0.28411663251467417,0.09316900518771745,0.22069939801807337,0.09583112092599516,0.1323418300107549,0.006141086183626936,0.016724939775248027,0.00027972361048567347,0.36718136305132765
0.001,92,63.24554099807593,-0.27971120506118013,0.02656898231708325,0.0,0.060307251889081426,0.07343077156088336,0.012509704733843724,0.28465402040433385,0.09358299183888054,0.2210261444667709,0.09619937085976145,0.13172076192936172,0.0061359775156830405,0.016724935785114737,0.0002797234770162115,0.3668759984803102
0.001,93,63.24554099807593,-0.27971120506118013,0.02656898231708325,0.0,0.060307251889081426,0.07343077156088336,0.012509704733843724,0.28465402040433385,0.09358299183888054,0.2210261444667709,0.09619937085976145,0.13172076192936172,0.0061359775156830405,0.016724935785114737,0.0002797234770162115,0.3668759984803102
0.001,94,63.24554099807593,-0.2797111938059934,0.02657816521326147,0.0,0.060004173227807024,0.07412961077048486,0.01270055514122644,0.2849363882456953,0.09318024281645325,0.2204402522268666,0.09552822567499804,0.13250238668320716,0.006139079498478615,0.016724935634106052,0.00027972347196499037,0.36706147232995007
